7.266023458474886454e-02,0.000000000000000000e+00,9.665098039000000085e+01,1.771000000000000074e-01,1.534000000000000086e-01,8.283746747106130570e+00,1.002499696993332456e+01,9.613445557980822898e+00,4.234106504597259679e+00,4.465908118654583703e+00,6.931471805599452862e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.397895272798370669e+00,1.791759469228054957e+00
1.908858387442624593e-01,0.000000000000000000e+00,1.090784313999999995e+02,1.449999999999999900e-01,2.338000000000000078e-01,7.954723334497908027e+00,1.011831663424625205e+01,9.421416916486458959e+00,3.784189633918261020e+00,2.833213344056216165e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.103885777728029871e-02,0.000000000000000000e+00,8.136470588000000248e+01,2.267000000000000126e-01,1.575999999999999901e-01,7.748028524432376329e+00,9.817602813378957904e+00,9.519926452471530354e+00,3.784189633918261020e+00,2.079441541679835748e+00,6.931471805599452862e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.130472840154777114e-01,0.000000000000000000e+00,1.307372549000000106e+02,2.149999999999999967e-01,9.729999999999999760e-02,8.138856750696325193e+00,1.016350290662618860e+01,8.556440737345614167e+00,4.276666119016055312e+00,5.081404364984463129e+00,6.931471805599452862e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.258096538021482136e+00,2.302585092994045901e+00
4.618485730006952061e-02,0.000000000000000000e+00,1.642784313999999881e+02,3.518000000000000016e-01,7.860000000000000320e-02,8.331104548053039238e+00,1.028284821855818443e+01,9.365895709592315654e+00,4.691347882229143451e+00,3.663561646129646299e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.609437912434100282e+00,1.098612288668109782e+00
7.116470996635664015e-02,0.000000000000000000e+00,7.969411764999999548e+01,7.900000000000000078e-02,9.429999999999999494e-02,7.959625305098114723e+00,1.034103255410770394e+01,9.121801541871667141e+00,3.970291913552121965e+00,6.931471805599452862e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.342757520829807122e-02,0.000000000000000000e+00,8.254509803999999917e+01,1.280000000000000027e-01,1.925999999999999934e-01,7.815207062189087672e+00,1.012535028395061509e+01,8.825808566275982869e+00,3.806662489770319624e+00,6.931471805599452862e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.753196502218987818e-02,2.000000000000000000e+00,1.541098039000000028e+02,4.413000000000000256e-01,8.429999999999999993e-02,8.196712407213070151e+00,1.098261116462037457e+01,9.706747432239824391e+00,4.779123493111529619e+00,4.189654742026425183e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.609437912434100282e+00,1.098612288668109782e+00
6.524137196933040006e-02,0.000000000000000000e+00,1.197999999999999972e+02,4.661000000000000143e-01,1.224999999999999978e-01,8.184792654165077508e+00,1.087576156360545632e+01,8.501295763455862797e+00,3.931825632724325725e+00,3.433987204485146272e+00,6.931471805599452862e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.098612288668109782e+00,6.931471805599452862e-01
8.574490891141527127e-02,3.000000000000000000e+00,1.356352941000000101e+02,5.051999999999999824e-01,1.025999999999999968e-01,7.926602599181384434e+00,1.107356742583887943e+01,9.057822795371293978e+00,4.262679877041315457e+00,4.795790545596741339e+00,1.609437912434100282e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.197224577336219564e+00,0.000000000000000000e+00
1.260861534573675946e-01,0.000000000000000000e+00,9.652549019999999302e+01,2.510999999999999899e-01,2.275000000000000078e-01,8.373322820996534688e+00,1.062582939137534943e+01,9.335672203884172404e+00,3.610917912644224348e+00,1.609437912434100282e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.403752671043480560e-02,1.000000000000000000e+00,1.596745098000000098e+02,4.308000000000000163e-01,1.509000000000000064e-01,8.859931469616096678e+00,1.108234252888044047e+01,1.006584770701409859e+01,4.867534450455582196e+00,2.564949357461536739e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.098612288668109782e+00,0.000000000000000000e+00
