LST,longitude,latitude,lon_id,lat_id,tree,shrubland,grassland,builtup,id,barren,water,slope,aspect,elevation,poi_num,bldg_area,nodes_num,aspect_class,Southwest,East,Northwest,North,West,South,Northeast,Southeast
35.89707749,-71.1312,42.3743,13,7,22.919273,0.0,6.1395042,18.79950143,313,1.00490831,14.67141094,0.60243595,137.56480408,2.74988031,5.0,27963.773464614005,18.0,Southeast,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
36.92077448,-71.1264,42.3743,14,7,32.1706383,0.0,1.63038962,19.62595069,314,1.52818207,8.57943718,0.57247269,238.23736572,5.95573616,26.0,75050.62848259423,1.0,Southwest,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45.54785696,-71.1215,42.3743,15,7,12.49608011,0.0,3.185784,47.05980772,315,0.79292604,0.0,0.3978076,220.37649536,7.13170624,257.0,144476.37670240412,11.0,Southwest,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
41.2650779,-71.1167,42.3743,16,7,23.73589807,0.0,3.02589162,36.19516736,316,0.57764083,0.0,0.19698194,40.21216965,7.9276948,57.0,116019.45311706998,27.0,Northeast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
44.07298133,-71.1118,42.3743,17,7,10.6404653,0.0,3.56237197,48.79756387,317,0.5088162,0.0,0.36831373,39.50990677,7.06472445,26.0,114621.51341867926,27.0,Northeast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
41.37274553,-71.1070,42.3743,18,7,23.75542532,0.0,0.4632447,38.971692,318,0.34423585,0.0,0.57337695,327.32711792,5.11981106,36.0,105674.51877533064,17.0,Northwest,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
26.0890691,-71.1021,42.3743,19,7,14.69745785,0.0,0.20304414,48.45643226,319,0.17766362,0.0,0.62820327,86.20694733,5.4381423,58.0,101836.23690353533,16.0,East,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.38939656,-71.0973,42.3743,20,7,12.17715946,0.0,0.26891662,50.81427889,320,0.2742429,0.0,0.29528877,82.89550018,3.24098992,51.0,108196.92892625931,13.0,East,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.76012754,-71.0924,42.3743,21,7,6.41458785,0.0,0.48222978,54.1300516,321,2.45696762,0.0,0.04105062,188.49838257,2.9470396,43.0,105906.98814670072,3.0,South,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
45.67774172,-71.0876,42.3743,22,7,2.01581429,0.0,0.40608821,59.4361537,322,1.67654167,0.0,0.24566334,233.58670044,3.51221299,71.0,110711.51788164659,3.0,Southwest,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45.73413905,-71.0827,42.3743,23,7,2.61645465,0.0,2.56827424,52.97572779,323,5.3741412,0.0,0.11813573,210.10189819,4.67981291,21.0,89695.91801326272,1.0,Southwest,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
46.00245362,-71.0778,42.3743,24,7,0.0,0.0,0.10152204,56.71253059,324,6.72054525,0.0,0.13861962,32.88764954,3.34631896,8.0,101013.3363114589,29.0,Northeast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
42.66475709,-71.0730,42.3743,25,7,0.0,0.0,6.11074283,57.32506309,325,0.09879196,0.0,0.15842618,245.10054016,4.20911789,2.0,126918.62676669465,38.0,Southwest,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
35.5057142,-71.0681,42.3743,26,7,5.15177814,0.0,3.12749058,54.11311137,326,0.6853684,0.0,0.17886858,262.85174561,4.59698534,9.0,55469.25438259848,25.0,West,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45.6401435,-71.0633,42.3743,27,7,10.38584384,0.0,0.25447178,52.02778515,327,0.86649709,0.0,1.23913968,237.77661133,10.80239296,55.0,110677.2140337205,15.0,Southwest,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
43.26120158,-71.0584,42.3743,28,7,12.65965823,0.0,2.66624441,46.24553289,328,1.96316234,0.0,0.52212405,126.02201843,14.62454987,10.0,70392.85600064723,2.0,Southeast,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
40.36613864,-71.0536,42.3743,29,7,6.79351198,0.0,4.35979603,43.06571814,329,4.16530603,5.0233631,0.78345621,124.06128693,3.12814784,19.0,71987.17014662677,0.0,Southeast,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30.74441234,-71.0487,42.3743,30,7,1.80126589,0.0,1.37557781,27.91247407,330,0.53382922,31.91145088,0.47399157,109.33831024,-2.0999999,3.0,13087.16683504879,13.0,East,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.86154162,-71.0439,42.3743,31,7,0.02538052,0.0,0.2016015,1.59686016,331,3.48833514,58.04475688,0.21373269,290.93869019,-2.0999999,9.0,33971.51334107923,12.0,West,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
41.91108368,-71.0390,42.3743,32,7,3.48190483,0.0,0.28062836,55.79715535,332,3.26297058,0.71193875,0.7142846,215.81141663,4.4629612,76.0,96332.50270767018,17.0,Southwest,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
43.09713662,-71.0342,42.3743,33,7,12.08488442,0.0,0.8384072,49.58033485,333,1.0309714,0.0,0.4020814,170.08067322,2.8345449,11.0,65275.96771486336,16.0,South,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
39.18350372,-71.0293,42.3743,34,7,5.50150578,0.0,4.59272257,51.85714751,334,1.53246097,0.05076105,0.15675323,194.68875122,2.55850601,1.0,85254.43748806161,0.0,South,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
44.96850257,-71.0245,42.3743,35,7,0.0,0.0,0.0047406,63.52985727,335,0.0,0.0,0.14468624,292.54873657,3.72760367,0.0,80165.83483296099,0.0,Northwest,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45.96998243,-71.0196,42.3743,36,7,0.0,0.0,23.31937177,39.92922865,336,0.0,0.17323725,0.50192589,63.6664238,3.86064887,0.0,110.01056267210454,0.0,Northeast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
29.65406396,-71.0148,42.3743,37,7,0.0,0.0,10.16419587,9.94071011,337,0.0,40.83216349,0.67519009,61.17663574,0.48559782,0.0,0.0,0.0,Northeast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
28.70043638,-71.0099,42.3743,38,7,0.0,0.0,8.83930983,17.07849768,338,0.0,37.4391267,0.72892112,308.75384521,0.00243402,0.0,0.0,0.0,Northwest,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
42.25288568,-71.0051,42.3743,39,7,0.0,0.0,37.16104891,26.37354896,339,0.0,0.0,0.46733955,293.79370117,3.66444397,0.0,0.0,0.0,Northwest,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
31.92362924,-71.0002,42.3743,40,7,0.0,0.0,15.48851353,28.11964023,340,0.39620281,19.5302413,0.56396413,71.20374298,3.6893084,0.0,0.0,13.0,East,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.96681279,-70.9954,42.3743,41,7,15.60755849,0.0,0.35532734,22.32064217,341,3.05634202,22.19472785,1.4274677,314.8994751,4.70279789,1.0,57852.92312317624,17.0,Northwest,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40.44133508,-70.9905,42.3743,42,7,16.13821074,0.0,0.83085319,44.4678369,342,2.09769705,0.0,0.40950754,350.55703735,7.69191647,6.0,73869.38584916925,8.0,North,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
41.73163763,-70.9857,42.3743,43,7,8.68999156,0.0,1.27514523,52.70915038,343,0.83493019,0.0,0.66746587,264.09777832,5.29707336,54.0,75518.019775806,8.0,West,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
41.06341472,-70.9808,42.3743,44,7,14.75186637,0.0,8.24769222,39.51612537,344,0.99847618,0.0,1.30290222,63.68590164,5.51374483,4.0,66098.58234575036,7.0,Northeast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35.72275847,-70.9760,42.3743,45,7,7.63329062,0.0,23.13813406,20.73962368,345,0.38924937,7.69293313,0.61486304,55.48789597,0.99048895,2.0,35254.537003706544,0.0,Northeast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
37.67444789,-70.9711,42.3743,46,7,2.6272013,0.0,3.64548795,37.44011859,346,12.4536564,7.11145175,0.36713162,41.1321907,2.61928582,14.0,53820.3305467039,0.0,Northeast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
26.37447377,-70.9663,42.3743,47,7,0.0,0.0,0.0,0.01365486,347,6.74997623,56.77096678,0.17047147,215.58114624,-0.96798617,0.0,0.0,0.0,Southwest,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18.63265847,-70.9614,42.3743,48,7,0.0,0.0,0.0,0.0,348,0.0,63.53459787,0.11538582,260.90264893,0.0,0.0,0.0,0.0,West,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18.17806181,-70.9566,42.3743,49,7,0.0,0.0,0.0,0.0,349,0.0,63.53459787,0.0,0.0,0.0,0.0,0.0,0.0,North,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
17.38508117,-70.9517,42.3743,50,7,0.0,0.0,0.0,0.0,350,0.0,63.53459787,0.0,0.0,0.0,0.0,0.0,0.0,North,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
43.24069346,-71.1894,42.3707,1,8,21.71918626,0.0,1.76227949,38.45530273,351,1.60140162,0.0,0.65378839,167.00115967,11.38179779,0.0,0.0,11.0,South,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
40.30461428,-71.1846,42.3707,2,8,47.18494085,0.0,0.0,15.8436883,352,0.50954095,0.0,2.71866035,177.56945801,19.38780594,0.0,4400.459632612393,8.0,South,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
41.35736444,-71.1797,42.3707,3,8,33.6874715,0.0,2.18448754,25.65242419,353,1.98840638,0.0,1.10426319,209.86802673,11.40370655,12.0,60636.379992082955,0.0,Southwest,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
38.035049,-71.1749,42.3707,4,8,51.8654836,0.0,0.25380488,10.62940908,354,0.78947253,0.0,2.25204754,219.40919495,15.8415308,9.0,49180.883479387885,15.0,Southwest,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
39.41422007,-71.1700,42.3707,5,8,34.24599364,0.0,7.76229177,19.59786234,355,1.85588087,0.0,1.91967368,165.31555176,23.22731972,6.0,57892.22992648225,20.0,South,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
40.10636912,-71.1652,42.3707,6,8,32.71380488,0.0,1.28480101,27.14246389,356,2.39710032,0.0,2.17471814,153.42175293,19.42168999,12.0,65716.04379289654,19.0,Southeast,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30.97341968,-71.1603,42.3707,7,8,17.01871537,0.0,0.69566078,44.191889,357,1.60652445,0.0,1.09737599,167.59638977,13.69757748,65.0,86095.49141664285,14.0,South,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
23.25723953,-71.1555,42.3707,8,8,8.71711445,0.0,2.59518156,49.21590999,358,2.95920313,0.0,0.41726422,263.39682007,12.02204418,16.0,133651.15102529054,6.0,West,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34.79476604,-71.1506,42.3707,9,8,29.47571582,0.0,6.26272067,25.19242958,359,2.60730403,0.0,0.40649137,19.47094727,16.47477913,1.0,46834.53732109721,16.0,North,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
31.58695427,-71.1458,42.3707,10,8,61.57131044,0.0,0.69153573,1.27532393,360,0.0,0.0,0.60326636,269.37918091,17.4229393,0.0,86.53572144591104,14.0,West,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
32.54570888,-71.1409,42.3707,11,8,52.83212518,0.0,5.76543517,4.86446826,361,0.07614149,0.0,1.26886404,105.05038452,4.90962982,1.0,13538.768852518248,18.0,East,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.72628145,-71.1361,42.3707,12,8,17.10290303,0.0,21.46272348,24.22839251,362,0.37944094,0.05260309,0.50400472,125.48542786,5.58331585,1.0,16723.241838044465,21.0,Southeast,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
40.01237357,-71.1312,42.3707,13,8,9.94963473,0.0,18.00095949,17.91769865,363,0.50383929,16.48830575,0.05725539,329.10476685,1.02480793,1.0,3085.0312737398117,25.0,Northwest,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
42.54170837,-71.1264,42.3707,14,8,4.62108885,0.0,4.79337987,29.74100333,364,1.04060036,23.03753168,0.01331316,21.44055367,1.23999476,0.0,55660.68135932033,12.0,North,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
41.47699514,-71.1215,42.3707,15,8,17.05388197,0.0,7.08214255,29.25191917,365,1.72587386,8.37359157,0.04275635,265.54086304,1.63097,18.0,74432.60440854864,13.0,West,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45.01122782,-71.1167,42.3707,16,8,15.05296425,0.0,2.45055045,44.51247734,366,0.23361819,1.28855987,0.73052204,225.57585144,2.85610604,70.0,108154.89787185895,16.0,Southwest,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45.81958955,-71.1118,42.3707,17,8,21.44335096,0.0,0.0,41.58720919,367,0.50760995,0.0,1.0167253,246.71908569,6.03539228,77.0,112511.4405047096,24.0,Southwest,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
44.54979512,-71.1070,42.3707,18,8,33.22798707,0.0,0.0,30.18328058,368,0.12690245,0.0,0.59838861,135.79066467,10.81757355,8.0,100353.95899420878,19.0,Southeast,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
45.25390724,-71.1021,42.3707,19,8,25.55974159,0.0,0.02538049,37.54696007,369,0.40608795,0.0,0.34910989,94.39802551,5.16045952,44.0,92469.44100701204,14.0,East,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.50365185,-71.0973,42.3707,20,8,19.52095687,0.0,0.2386936,43.15900001,370,0.61951962,0.0,0.20450191,97.51638794,4.2894516,30.0,101608.00941324371,13.0,East,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.43153932,-71.0924,42.3707,21,8,16.79143548,0.0,6.37050464,38.78705769,371,1.5891723,0.0,0.09156062,127.95857239,3.03235078,3.0,118338.2446859968,8.0,Southeast,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
40.427663,-71.0876,42.3707,22,8,16.24244175,0.0,1.54478151,44.83189854,372,0.91904829,0.0,0.41858485,269.61743164,2.90039229,29.0,116494.15373093866,6.0,West,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
43.44235664,-71.0827,42.3707,23,8,11.59871205,0.0,0.5281482,50.80928766,373,0.55126118,0.0,0.44235048,254.82727051,6.38098717,48.0,114104.19692749734,2.0,West,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40.11491417,-71.0778,42.3707,24,8,5.13988976,0.0,0.50760984,53.10341525,374,3.05627578,1.73097947,0.46483797,111.60559845,3.02359462,41.0,165052.46709016958,20.0,East,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.12197936,-71.0730,42.3707,25,8,7.97959137,0.0,2.13266021,48.93477322,375,3.15210678,1.33903853,0.25977677,163.83058167,3.22663283,8.0,79827.84419936703,33.0,South,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
39.08267213,-71.0681,42.3707,26,8,1.44267099,0.0,5.33155794,51.04633577,376,2.86706972,2.82515519,0.15280722,117.61113739,2.24111152,6.0,12920.69655036708,20.0,Southeast,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
38.75796023,-71.0633,42.3707,27,8,7.65522616,0.0,9.23850046,42.08386283,377,1.62435173,2.93622893,0.52993447,132.04420471,2.32533669,14.0,15317.892912147945,8.0,Southeast,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
31.65189665,-71.0584,42.3707,28,8,0.45684902,0.0,0.20304398,37.08134274,378,1.20905332,24.58788103,0.36766919,110.81543732,-1.26783013,8.0,22155.185503223238,0.0,East,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.81220948,-71.0536,42.3707,29,8,0.0,0.0,0.0,7.33590699,379,0.24978794,55.95247517,0.6812104,14.6315403,-0.63846594,2.0,8307.728041895309,1.0,North,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
23.54606222,-71.0487,42.3707,30,8,0.0,0.0,0.0,2.32109205,380,0.0,61.21707805,0.08020592,276.04367065,-2.0999999,0.0,0.0,26.0,West,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40.83953441,-71.0439,42.3707,31,8,0.41029844,0.0,0.45684893,31.0514815,381,3.62531344,27.99422779,0.59939563,262.67910767,-1.37925494,6.0,66949.57793772142,20.0,West,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45.13085852,-71.0390,42.3707,32,8,5.93591971,0.0,0.40608795,56.0438625,382,1.15229995,0.0,0.02457399,108.0484848,3.99314928,102.0,100927.77559837051,8.0,East,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.67626186,-71.0342,42.3707,33,8,7.21981131,0.0,4.30980892,51.05411173,383,0.95443815,0.0,0.4699069,354.07351685,2.93976855,7.0,93400.58628361189,0.0,North,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
40.27556111,-71.0293,42.3707,34,8,6.53774177,0.0,9.28598757,45.98856673,384,1.72587403,0.0,0.13199715,302.72888184,3.1653409,3.0,82549.57716847508,0.0,Northwest,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
39.64664543,-71.0245,42.3707,35,8,0.07560536,0.0,0.14130188,63.32126286,385,0.0,0.0,0.05767683,196.79971313,4.24499655,2.0,115241.26609476288,0.0,South,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
44.47630769,-71.0196,42.3707,36,8,0.0,0.0,0.0253805,63.5127896,386,0.0,0.0,0.07344037,83.44771576,4.07833719,8.0,119759.13538791827,0.0,East,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.61200693,-71.0148,42.3707,37,8,0.0,0.0,12.54080144,48.32783613,387,0.0,2.00421273,0.07738426,42.27679825,3.40497375,0.0,73047.76023062613,0.0,Northeast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
38.3255807,-71.0099,42.3707,38,8,0.0,0.0,23.49811956,34.90090373,388,0.0,4.80920027,0.04473106,3.14410567,3.79128838,0.0,0.0,0.0,North,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
42.16572617,-71.0051,42.3707,39,8,0.0,0.0,26.60809912,36.93007098,389,0.0,0.0,0.02473007,225.33966064,3.61517048,0.0,0.0,11.0,Southwest,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
25.49775164,-71.0002,42.3707,40,8,0.0,0.0,6.23777356,16.23587207,390,0.0,40.19521727,0.71130091,94.2290802,0.27090073,0.0,0.0,13.0,East,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.06981169,-70.9954,42.3707,41,8,8.71289027,0.0,0.50761001,9.15451561,391,1.97702445,43.18612976,1.07082868,199.49784851,-1.39402795,2.0,16355.407463883033,25.0,South,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31.69803992,-70.9905,42.3707,42,8,13.5597336,0.0,3.00473177,35.0104603,392,1.17554588,10.66079607,1.45116889,222.82925415,0.95033181,0.0,47490.982793879215,20.0,Southwest,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
34.29402611,-70.9857,42.3707,43,8,11.53229949,0.0,7.89246474,36.84984308,393,2.22537619,1.4081874,1.08697999,130.62187195,3.307374,4.0,39531.603077991065,10.0,Southeast,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
25.58320214,-70.9808,42.3707,44,8,2.87684512,0.0,5.39306221,14.47711623,394,2.64783591,33.98149656,0.70270741,159.69670105,-2.02207065,0.0,5194.5548702545175,13.0,South,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
21.22864466,-70.9760,42.3707,45,8,1.27202158,0.0,0.82244522,12.90388972,395,1.43157723,47.08285584,0.53940904,179.76075745,-2.09286499,1.0,6756.604282048581,0.0,South,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
36.24571553,-70.9711,42.3707,46,8,3.24688285,0.0,0.42139423,31.62063616,396,2.86179637,25.22994556,1.12774396,269.5378418,4.44668102,12.0,51857.06642169609,0.0,West,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30.18214805,-70.9663,42.3707,47,8,0.65110689,0.0,0.0,10.37255313,397,7.45955814,45.05495194,0.94774866,77.9790802,-1.72464287,0.0,3798.8870961811085,0.0,East,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.00864067,-70.9614,42.3707,48,8,0.0,0.0,0.0,0.0,398,0.0,63.5381701,0.21216369,253.07575989,-0.33503491,0.0,0.0,0.0,West,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17.99177972,-70.9566,42.3707,49,8,0.0,0.0,0.0,0.0,399,0.0,63.5381701,0.0,0.0,0.0,0.0,0.0,0.0,North,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
17.13214769,-70.9517,42.3707,50,8,0.0,0.0,0.0,0.0,400,0.0,63.5381701,0.0,0.0,0.0,0.0,0.0,0.0,North,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
43.40988545,-71.1894,42.3671,1,9,25.6704551,0.0,2.0741696,33.86030541,401,1.83280698,0.01623807,0.36235431,155.36990356,8.29762363,0.0,0.0,20.0,Southeast,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
45.64868855,-71.1846,42.3671,2,9,9.57486722,0.0,1.64930169,50.81763311,402,1.27151602,0.0,1.46612442,195.46009827,6.12420845,4.0,10313.287914106075,13.0,South,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
44.73095018,-71.1797,42.3671,3,9,17.19094501,0.0,3.00490743,42.15773582,403,1.18815396,0.0,0.11281496,285.25161743,9.60045433,37.0,89280.48383868278,14.0,West,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40.04313575,-71.1749,42.3671,4,9,35.5445494,0.0,1.23355035,24.79671216,404,1.53546234,0.0,0.77305222,259.20367432,9.63622284,2.0,107025.91822589643,22.0,West,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
41.89057556,-71.1700,42.3671,5,9,26.49932595,0.0,0.39570017,34.64395976,405,2.00275636,0.0,1.26064336,176.16821289,23.76320267,3.0,106618.28814069476,22.0,South,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
44.29344362,-71.1652,42.3671,6,9,14.50980741,0.0,1.89122022,45.80189468,406,1.28805899,0.0,1.45027721,121.82544708,15.33737564,6.0,98774.90593298052,11.0,Southeast,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
45.54614795,-71.1603,42.3671,7,9,17.81763967,0.0,1.20432892,42.38839461,407,2.13137903,0.0,0.5012784,139.46873474,10.36296749,8.0,124727.07676805377,6.0,Southeast,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.06124741,-71.1555,42.3671,8,9,19.29879115,0.0,4.1804226,36.88508732,408,3.07591928,0.0,0.68471831,234.56941223,11.32889366,24.0,107792.24166638286,0.0,Southwest,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
40.04484476,-71.1506,42.3671,9,9,27.23742578,0.0,6.02392947,25.04870793,409,5.13015715,0.0,0.96094167,189.91978455,15.26324081,7.0,46253.42409836552,1.0,South,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34.42391087,-71.1458,42.3671,10,9,51.04456676,0.0,4.06474491,7.28477257,410,0.63078199,0.44073455,1.51315796,155.29890442,11.14823341,0.0,14353.443248499927,10.0,Southeast,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
37.03869617,-71.1409,42.3671,11,9,25.39284313,0.0,36.14232568,0.97626832,411,0.16310818,0.86719692,0.65650153,107.9145813,4.03643656,0.0,0.0,5.0,East,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.8479745,-71.1361,42.3671,12,9,29.39519317,0.0,11.15702889,2.86660383,412,0.81217513,19.23459979,0.3313778,125.16614532,2.0532341,2.0,9694.27619660431,3.0,Southeast,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
41.3334383,-71.1312,42.3671,13,9,9.86226461,0.0,33.73342187,13.78445623,413,0.10152188,5.94773034,0.18126267,339.1993103,1.98191416,1.0,24067.130995505715,12.0,North,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
45.61450835,-71.1264,42.3671,14,9,5.23563132,0.0,11.99616046,46.03022983,414,0.0,0.27972062,0.23226938,304.93023682,2.83668137,14.0,96640.95659700659,28.0,Northwest,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
38.81606657,-71.1215,42.3671,15,9,24.55182862,0.0,5.8317261,21.5429008,415,0.05076097,11.56452574,0.15840617,28.06929588,3.89961004,9.0,79022.27296278869,20.0,Northeast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
38.69814488,-71.1167,42.3671,16,9,11.74979257,0.0,4.57143995,24.46356843,416,1.19342917,21.43660971,0.25593376,256.30975342,1.83839476,2.0,49916.50630755023,24.0,West,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
43.27145564,-71.1118,42.3671,17,9,28.86483301,0.0,0.12690239,34.09127097,417,0.45873586,0.0,0.26050657,201.64646912,4.31627703,19.0,96479.59693893245,18.0,South,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
46.28614928,-71.1070,42.3671,18,9,19.22063894,0.0,0.13772774,44.0025146,418,0.18086095,0.0,0.61072975,215.70043945,5.1800065,108.0,122676.54141032223,17.0,Southwest,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45.66748766,-71.1021,42.3671,19,9,16.63809336,0.0,1.09163154,45.38231075,419,0.42970657,0.0,0.36860198,130.25785828,3.73496437,87.0,112103.87889581056,22.0,Southeast,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
44.91039623,-71.0973,42.3671,20,9,22.17385687,0.0,0.56868301,40.11714293,420,0.68205942,0.0,0.21471477,151.01455688,3.29310465,22.0,91102.00836281505,27.0,Southeast,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.01510414,-71.0924,42.3671,21,9,15.51180847,0.0,0.60396075,46.55323774,421,0.87273527,0.0,0.02973114,195.35848999,2.45538139,53.0,162121.58966495408,18.0,South,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
36.28160474,-71.0876,42.3671,22,9,3.70316932,0.0,2.51609641,54.78399144,422,2.51310459,0.0,0.01987109,223.34877014,3.02619958,7.0,147305.43253991767,27.0,Southwest,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
41.59662584,-71.0827,42.3671,23,9,5.78325375,0.0,0.40608752,53.82762224,423,3.49939824,0.0,0.30327198,172.73657227,3.03365946,27.0,146712.9795529886,18.0,South,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
37.42151441,-71.0778,42.3671,24,9,3.43789976,0.0,0.27918527,56.9048713,424,2.57470084,0.29432412,0.19207948,132.81860352,2.66570163,120.0,171333.11203680866,10.0,Southeast,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
